id,url,titulo,descripcion,metadata,plataforma_id,created_at,updated_at
112,https://apartamento.mercadolibre.com.uy/MLU-800425014-alquiler-apartamento-monoambiente-cuore-pocitos-605-28000-_JM,Publicación,,"{""url"": ""https://apartamento.mercadolibre.com.uy/MLU-800425014-alquiler-apartamento-monoambiente-cuore-pocitos-605-28000-_JM"", ""precio"": ""Precio no disponible"", ""titulo"": ""Publicación""}",1,2025-09-04 17:28:40.212609+00:00,2025-09-04 17:28:40.212609+00:00
111,https://apartamento.mercadolibre.com.uy/MLU-799074524-monoambiente-al-frente-muy-amplio-_JM,Publicación,,"{""url"": ""https://apartamento.mercadolibre.com.uy/MLU-799074524-monoambiente-al-frente-muy-amplio-_JM"", ""precio"": ""Precio no disponible"", ""titulo"": ""Publicación""}",1,2025-09-04 17:28:40.197001+00:00,2025-09-04 17:28:40.197001+00:00
110,https://apartamento.mercadolibre.com.uy/MLU-787412464-apartamento-en-alquiler-1-dormitorio-1-bano-pocitos-_JM,Publicación,,"{""url"": ""https://apartamento.mercadolibre.com.uy/MLU-787412464-apartamento-en-alquiler-1-dormitorio-1-bano-pocitos-_JM"", ""precio"": ""Precio no disponible"", ""titulo"": ""Publicación""}",1,2025-09-04 17:28:40.181342+00:00,2025-09-04 17:28:40.181342+00:00
109,https://apartamento.mercadolibre.com.uy/MLU-781899572-alquiler-apartamento-monoambiente-pocitos-_JM,Publicación,,"{""url"": ""https://apartamento.mercadolibre.com.uy/MLU-781899572-alquiler-apartamento-monoambiente-pocitos-_JM"", ""precio"": ""Precio no disponible"", ""titulo"": ""Publicación""}",1,2025-09-04 17:28:40.181342+00:00,2025-09-04 17:28:40.181342+00:00
108,https://apartamento.mercadolibre.com.uy/MLU-769874484-alquiler-apartamento-1-dormitorio-en-pocitos-cuore-ref-tbr-4153-_JM,Publicación,,"{""url"": ""https://apartamento.mercadolibre.com.uy/MLU-769874484-alquiler-apartamento-1-dormitorio-en-pocitos-cuore-ref-tbr-4153-_JM"", ""precio"": ""Precio no disponible"", ""titulo"": ""Publicación""}",1,2025-09-04 17:28:40.169579+00:00,2025-09-04 17:28:40.169579+00:00
107,https://apartamento.mercadolibre.com.uy/MLU-769705712-pocitos-1-dormitorio-amueblado-alquiler-con-muebles-frente-a-plaza-gomensoro-_JM,Publicación,,"{""url"": ""https://apartamento.mercadolibre.com.uy/MLU-769705712-pocitos-1-dormitorio-amueblado-alquiler-con-muebles-frente-a-plaza-gomensoro-_JM"", ""precio"": ""Precio no disponible"", ""titulo"": ""Publicación""}",1,2025-09-04 17:28:40.161587+00:00,2025-09-04 17:28:40.161587+00:00
106,https://apartamento.mercadolibre.com.uy/MLU-769627746-alquiler-apartamento-pocitos-_JM,Publicación,,"{""url"": ""https://apartamento.mercadolibre.com.uy/MLU-769627746-alquiler-apartamento-pocitos-_JM"", ""precio"": ""Precio no disponible"", ""titulo"": ""Publicación""}",1,2025-09-04 17:28:40.149539+00:00,2025-09-04 17:28:40.149539+00:00
105,https://apartamento.mercadolibre.com.uy/MLU-766333470-apartamento-en-alquiler-de-1-dormitorio-en-pocitos-ref-ast-5343-_JM,Publicación,,"{""url"": ""https://apartamento.mercadolibre.com.uy/MLU-766333470-apartamento-en-alquiler-de-1-dormitorio-en-pocitos-ref-ast-5343-_JM"", ""precio"": ""Precio no disponible"", ""titulo"": ""Publicación""}",1,2025-09-04 17:28:40.138219+00:00,2025-09-04 17:28:40.138219+00:00
104,https://apartamento.mercadolibre.com.uy/MLU-766241976-apartamento-alquiler-pocitos-montevideo-imasuy-e-ref-ims-30606-_JM,Publicación,,"{""url"": ""https://apartamento.mercadolibre.com.uy/MLU-766241976-apartamento-alquiler-pocitos-montevideo-imasuy-e-ref-ims-30606-_JM"", ""precio"": ""Precio no disponible"", ""titulo"": ""Publicación""}",1,2025-09-04 17:28:40.119248+00:00,2025-09-04 17:28:40.119248+00:00
103,https://apartamento.mercadolibre.com.uy/MLU-760877040-excelente-monoambiente-sobre-benito-blanco-_JM,Publicación,,"{""url"": ""https://apartamento.mercadolibre.com.uy/MLU-760877040-excelente-monoambiente-sobre-benito-blanco-_JM"", ""precio"": ""Precio no disponible"", ""titulo"": ""Publicación""}",1,2025-09-04 17:28:40.103625+00:00,2025-09-04 17:28:40.103625+00:00
102,https://apartamento.mercadolibre.com.uy/MLU-758513610-apto-de-2-dorm-excelente-ubicacionsuper-luminoso-_JM,Publicación,,"{""url"": ""https://apartamento.mercadolibre.com.uy/MLU-758513610-apto-de-2-dorm-excelente-ubicacionsuper-luminoso-_JM"", ""precio"": ""Precio no disponible"", ""titulo"": ""Publicación""}",1,2025-09-04 17:28:40.103625+00:00,2025-09-04 17:28:40.103625+00:00
101,https://apartamento.mercadolibre.com.uy/MLU-757591164-alquiler-de-apartamento-joy-montevideo-monoambiente-ventanal-premium-_JM,Publicación,,"{""url"": ""https://apartamento.mercadolibre.com.uy/MLU-757591164-alquiler-de-apartamento-joy-montevideo-monoambiente-ventanal-premium-_JM"", ""precio"": ""Precio no disponible"", ""titulo"": ""Publicación""}",1,2025-09-04 17:28:40.087999+00:00,2025-09-04 17:28:40.087999+00:00
100,https://apartamento.mercadolibre.com.uy/MLU-748494690-apartamento-amoblado-en-pocitos-1-dormitorio-_JM,Publicación,,"{""url"": ""https://apartamento.mercadolibre.com.uy/MLU-748494690-apartamento-amoblado-en-pocitos-1-dormitorio-_JM"", ""precio"": ""Precio no disponible"", ""titulo"": ""Publicación""}",1,2025-09-04 17:28:40.072373+00:00,2025-09-04 17:28:40.072373+00:00
99,https://apartamento.mercadolibre.com.uy/MLU-740742600-alquiler-monoambiente-amoblado-_JM,Publicación,,"{""url"": ""https://apartamento.mercadolibre.com.uy/MLU-740742600-alquiler-monoambiente-amoblado-_JM"", ""precio"": ""Precio no disponible"", ""titulo"": ""Publicación""}",1,2025-09-04 17:28:40.072373+00:00,2025-09-04 17:28:40.072373+00:00
98,https://apartamento.mercadolibre.com.uy/MLU-740183012-apartamento-alquiler-pocitos-montevideo-imasuy-e-ref-ims-30155-_JM,Publicación,,"{""url"": ""https://apartamento.mercadolibre.com.uy/MLU-740183012-apartamento-alquiler-pocitos-montevideo-imasuy-e-ref-ims-30155-_JM"", ""precio"": ""Precio no disponible"", ""titulo"": ""Publicación""}",1,2025-09-04 17:28:40.056749+00:00,2025-09-04 17:28:40.056749+00:00
97,https://apartamento.mercadolibre.com.uy/MLU-728233554-alquiler-apartamento-amoblado-pocitos-2-dormitorios-_JM,Publicación,,"{""url"": ""https://apartamento.mercadolibre.com.uy/MLU-728233554-alquiler-apartamento-amoblado-pocitos-2-dormitorios-_JM"", ""precio"": ""Precio no disponible"", ""titulo"": ""Publicación""}",1,2025-09-04 17:28:40.041124+00:00,2025-09-04 17:28:40.041124+00:00
96,https://apartamento.mercadolibre.com.uy/MLU-653139595-alquiler-de-apartameto-1-dormitorio-con-patio-en-pocitos-montevideo-_JM,Publicación,,"{""url"": ""https://apartamento.mercadolibre.com.uy/MLU-653139595-alquiler-de-apartameto-1-dormitorio-con-patio-en-pocitos-montevideo-_JM"", ""precio"": ""Precio no disponible"", ""titulo"": ""Publicación""}",1,2025-09-04 17:28:40.041124+00:00,2025-09-04 17:28:40.041124+00:00
95,https://apartamento.mercadolibre.com.uy/MLU-653121629-alquiler-monoambiente-con-garage-pocitos-_JM,Publicación,,"{""url"": ""https://apartamento.mercadolibre.com.uy/MLU-653121629-alquiler-monoambiente-con-garage-pocitos-_JM"", ""precio"": ""Precio no disponible"", ""titulo"": ""Publicación""}",1,2025-09-04 17:28:40.025501+00:00,2025-09-04 17:28:40.025501+00:00
94,https://apartamento.mercadolibre.com.uy/MLU-653113173-apartamento-en-alquiler-1-dormitorio-bien-ubicado-pocitos-_JM,Publicación,,"{""url"": ""https://apartamento.mercadolibre.com.uy/MLU-653113173-apartamento-en-alquiler-1-dormitorio-bien-ubicado-pocitos-_JM"", ""precio"": ""Precio no disponible"", ""titulo"": ""Publicación""}",1,2025-09-04 17:28:40.009881+00:00,2025-09-04 17:28:40.009881+00:00
93,https://apartamento.mercadolibre.com.uy/MLU-653048887-alquilo-como-a-estrenar-moderno-monoambiente-con-division-para-dormitorio-balcon-a-1-cuadra-de-la-rambla-porteria-pocitos-_JM,Publicación,,"{""url"": ""https://apartamento.mercadolibre.com.uy/MLU-653048887-alquilo-como-a-estrenar-moderno-monoambiente-con-division-para-dormitorio-balcon-a-1-cuadra-de-la-rambla-porteria-pocitos-_JM"", ""precio"": ""Precio no disponible"", ""titulo"": ""Publicación""}",1,2025-09-04 17:28:40.009881+00:00,2025-09-04 17:28:40.009881+00:00
92,https://apartamento.mercadolibre.com.uy/MLU-653024361-alquiler-apartamento-pocitos-con-cochera-_JM,Publicación,,"{""url"": ""https://apartamento.mercadolibre.com.uy/MLU-653024361-alquiler-apartamento-pocitos-con-cochera-_JM"", ""precio"": ""Precio no disponible"", ""titulo"": ""Publicación""}",1,2025-09-04 17:28:39.994233+00:00,2025-09-04 17:28:39.994233+00:00
91,https://apartamento.mercadolibre.com.uy/MLU-653004861-apartamento-en-alquiler-monoabmiente-bien-ubicado-pocitos-_JM,Publicación,,"{""url"": ""https://apartamento.mercadolibre.com.uy/MLU-653004861-apartamento-en-alquiler-monoabmiente-bien-ubicado-pocitos-_JM"", ""precio"": ""Precio no disponible"", ""titulo"": ""Publicación""}",1,2025-09-04 17:28:39.979220+00:00,2025-09-04 17:28:39.979220+00:00
90,https://apartamento.mercadolibre.com.uy/MLU-652983199-3-de-rambla-berro-y-br-espana-con-muebles-ocupe-ya-_JM,Publicación,,"{""url"": ""https://apartamento.mercadolibre.com.uy/MLU-652983199-3-de-rambla-berro-y-br-espana-con-muebles-ocupe-ya-_JM"", ""precio"": ""Precio no disponible"", ""titulo"": ""Publicación""}",1,2025-09-04 17:28:39.979220+00:00,2025-09-04 17:28:39.979220+00:00
89,https://apartamento.mercadolibre.com.uy/MLU-652978737-apartamento-en-alquiler-monoambiente-1-bano-patio-buceo-_JM,Publicación,,"{""url"": ""https://apartamento.mercadolibre.com.uy/MLU-652978737-apartamento-en-alquiler-monoambiente-1-bano-patio-buceo-_JM"", ""precio"": ""Precio no disponible"", ""titulo"": ""Publicación""}",1,2025-09-04 17:28:39.965068+00:00,2025-09-04 17:28:39.965068+00:00
88,https://apartamento.mercadolibre.com.uy/MLU-652952223-apartamento-en-excelente-punto-a-pasos-av-brasil-y-b-del-pino-pb-cpatio-con-pisos-plastificados-_JM,Publicación,,"{""url"": ""https://apartamento.mercadolibre.com.uy/MLU-652952223-apartamento-en-excelente-punto-a-pasos-av-brasil-y-b-del-pino-pb-cpatio-con-pisos-plastificados-_JM"", ""precio"": ""Precio no disponible"", ""titulo"": ""Publicación""}",1,2025-09-04 17:28:39.949444+00:00,2025-09-04 17:28:39.949444+00:00
87,https://apartamento.mercadolibre.com.uy/MLU-652926539-alquila-argos-srl-sobre-av-ponce-2-dorm-vista-despejada-y-sol-_JM,Publicación,,"{""url"": ""https://apartamento.mercadolibre.com.uy/MLU-652926539-alquila-argos-srl-sobre-av-ponce-2-dorm-vista-despejada-y-sol-_JM"", ""precio"": ""Precio no disponible"", ""titulo"": ""Publicación""}",1,2025-09-04 17:28:39.949444+00:00,2025-09-04 17:28:39.949444+00:00
86,https://apartamento.mercadolibre.com.uy/MLU-652905931-alquiler-apartamento-un-dormitorios-en-pocitos-con-garaje-_JM,Publicación,,"{""url"": ""https://apartamento.mercadolibre.com.uy/MLU-652905931-alquiler-apartamento-un-dormitorios-en-pocitos-con-garaje-_JM"", ""precio"": ""Precio no disponible"", ""titulo"": ""Publicación""}",1,2025-09-04 17:28:39.933818+00:00,2025-09-04 17:28:39.933818+00:00
85,https://apartamento.mercadolibre.com.uy/MLU-652889201-apartamento-en-alquiler-duplex-2-dormitorios-sobre-calle-soca-pocitos-_JM,Publicación,,"{""url"": ""https://apartamento.mercadolibre.com.uy/MLU-652889201-apartamento-en-alquiler-duplex-2-dormitorios-sobre-calle-soca-pocitos-_JM"", ""precio"": ""Precio no disponible"", ""titulo"": ""Publicación""}",1,2025-09-04 17:28:39.918190+00:00,2025-09-04 17:28:39.918190+00:00
84,https://apartamento.mercadolibre.com.uy/MLU-652871159-alquiler-apartamento-pocitos-con-cochera-_JM,Publicación,,"{""url"": ""https://apartamento.mercadolibre.com.uy/MLU-652871159-alquiler-apartamento-pocitos-con-cochera-_JM"", ""precio"": ""Precio no disponible"", ""titulo"": ""Publicación""}",1,2025-09-04 17:28:39.918190+00:00,2025-09-04 17:28:39.918190+00:00
83,https://apartamento.mercadolibre.com.uy/MLU-652857887-alquiler-apartamento-un-dormitorios-en-pocitos-_JM,Publicación,,"{""url"": ""https://apartamento.mercadolibre.com.uy/MLU-652857887-alquiler-apartamento-un-dormitorios-en-pocitos-_JM"", ""precio"": ""Precio no disponible"", ""titulo"": ""Publicación""}",1,2025-09-04 17:28:39.905097+00:00,2025-09-04 17:28:39.905097+00:00
82,https://apartamento.mercadolibre.com.uy/MLU-652814661-avda-brasil-y-libertad-2-dormitorios-porteria-24-horas-piscina-barbacoa-gimnasio-lavadero-_JM,Publicación,,"{""url"": ""https://apartamento.mercadolibre.com.uy/MLU-652814661-avda-brasil-y-libertad-2-dormitorios-porteria-24-horas-piscina-barbacoa-gimnasio-lavadero-_JM"", ""precio"": ""Precio no disponible"", ""titulo"": ""Publicación""}",1,2025-09-04 17:28:39.891907+00:00,2025-09-04 17:28:39.891907+00:00
81,https://apartamento.mercadolibre.com.uy/MLU-652795929-apartamento-en-alquiler-1-dormitorios-cochera-zona-pocitos-_JM,Publicación,,"{""url"": ""https://apartamento.mercadolibre.com.uy/MLU-652795929-apartamento-en-alquiler-1-dormitorios-cochera-zona-pocitos-_JM"", ""precio"": ""Precio no disponible"", ""titulo"": ""Publicación""}",1,2025-09-04 17:28:39.876287+00:00,2025-09-04 17:28:39.876287+00:00
80,https://apartamento.mercadolibre.com.uy/MLU-652772179-apartamento-1-dormitorio-garaje-balcon-_JM,Publicación,,"{""url"": ""https://apartamento.mercadolibre.com.uy/MLU-652772179-apartamento-1-dormitorio-garaje-balcon-_JM"", ""precio"": ""Precio no disponible"", ""titulo"": ""Publicación""}",1,2025-09-04 17:28:39.860664+00:00,2025-09-04 17:28:39.860664+00:00
79,https://apartamento.mercadolibre.com.uy/MLU-652433875-alquiler-apartamento-de-1-dormitorio-en-pocitos-_JM,Publicación,,"{""url"": ""https://apartamento.mercadolibre.com.uy/MLU-652433875-alquiler-apartamento-de-1-dormitorio-en-pocitos-_JM"", ""precio"": ""Precio no disponible"", ""titulo"": ""Publicación""}",1,2025-09-04 17:28:39.828205+00:00,2025-09-04 17:28:39.828205+00:00
78,https://apartamento.mercadolibre.com.uy/MLU-705056658-venta-apartamento-2-dormitorios-cordon-_JM,Venta Apartamento 2 Dormitorios Cordón,,"{""url"": ""https://apartamento.mercadolibre.com.uy/MLU-705056658-venta-apartamento-2-dormitorios-cordon-_JM"", ""precio"": ""Precio no disponible"", ""titulo"": ""Venta Apartamento 2 Dormitorios Cordón""}",1,2025-09-04 14:15:13.871122+00:00,2025-09-04 16:17:37.477952+00:00
77,https://apartamento.mercadolibre.com.uy/MLU-650943081-villacasa-de-3-pisos-con-3-dormitorios-en-carrasco-boating-en-construccion-id-6084-_JM,Villa/casa De 3 Pisos Con 3 Dormitorios En Carrasco Boating En Construcción Id 6084,,"{""url"": ""https://apartamento.mercadolibre.com.uy/MLU-650943081-villacasa-de-3-pisos-con-3-dormitorios-en-carrasco-boating-en-construccion-id-6084-_JM"", ""precio"": ""Precio no disponible"", ""titulo"": ""Villa/casa De 3 Pisos Con 3 Dormitorios En Carrasco Boating En Construcción Id 6084""}",1,2025-09-03 12:59:59.457769+00:00,2025-09-04 16:17:37.503949+00:00
76,https://apartamento.mercadolibre.com.uy/MLU-702758034-bilu-riviera-venta-apartamento-3-dormitorios-carrasco-con-cochera-_JM,Bilu Riviera Venta Apartamento 3 Dormitorios Carrasco Con Cochera,,"{""url"": ""https://apartamento.mercadolibre.com.uy/MLU-702758034-bilu-riviera-venta-apartamento-3-dormitorios-carrasco-con-cochera-_JM"", ""precio"": ""Precio no disponible"", ""titulo"": ""Bilu Riviera Venta Apartamento 3 Dormitorios Carrasco Con Cochera""}",1,2025-09-03 12:59:55.187803+00:00,2025-09-04 16:17:37.517948+00:00
75,https://casa.mercadolibre.com.uy/MLU-753663612-venta-de-casa-a-estrenar-en-housing-con-seguridad-en-jardines-de-carrasco-_JM,Venta De Casa A Estrenar En Housing Con Seguridad En Jardines De Carrasco,,"{""url"": ""https://casa.mercadolibre.com.uy/MLU-753663612-venta-de-casa-a-estrenar-en-housing-con-seguridad-en-jardines-de-carrasco-_JM"", ""precio"": ""Precio no disponible"", ""titulo"": ""Venta De Casa A Estrenar En Housing Con Seguridad En Jardines De Carrasco""}",1,2025-09-03 12:59:52.299933+00:00,2025-09-04 16:17:37.533947+00:00
74,https://apartamento.mercadolibre.com.uy/MLU-706081760-lujoso-edificio-en-carrasco-sobre-la-rambla-3-dormitorios-y-5-banos-_JM,Lujoso Edificio En Carrasco Sobre La Rambla 3 Dormitorios Y 5 Baños,,"{""url"": ""https://apartamento.mercadolibre.com.uy/MLU-706081760-lujoso-edificio-en-carrasco-sobre-la-rambla-3-dormitorios-y-5-banos-_JM"", ""precio"": ""Precio no disponible"", ""titulo"": ""Lujoso Edificio En Carrasco Sobre La Rambla 3 Dormitorios Y 5 Baños""}",1,2025-09-03 12:59:49.464657+00:00,2025-09-04 16:17:37.547948+00:00
73,https://apartamento.mercadolibre.com.uy/MLU-709351862-carrasco-estrenar-apto-3-dorm-5-banos-2-gges-super-exclusivo-frente-a-playa-honda-gran-vista-_JM,Carrasco Estrenar Apto 3 Dorm. 5 Baños 2 Gges - Super Exclusivo Frente A Playa Honda - Gran Vista,,"{""url"": ""https://apartamento.mercadolibre.com.uy/MLU-709351862-carrasco-estrenar-apto-3-dorm-5-banos-2-gges-super-exclusivo-frente-a-playa-honda-gran-vista-_JM"", ""precio"": ""Precio no disponible"", ""titulo"": ""Carrasco Estrenar Apto 3 Dorm. 5 Baños 2 Gges - Super Exclusivo Frente A Playa Honda - Gran Vista""}",1,2025-09-03 12:59:44.737921+00:00,2025-09-04 16:17:37.562368+00:00
72,https://casa.mercadolibre.com.uy/MLU-748312548-casa-venta-carrasco-5-dormitorios-con-piscina-climatizada-y-barbacoa-_JM,Casa Venta Carrasco 5 Dormitorios Con Piscina Climatizada Y Barbacoa,,"{""url"": ""https://casa.mercadolibre.com.uy/MLU-748312548-casa-venta-carrasco-5-dormitorios-con-piscina-climatizada-y-barbacoa-_JM"", ""precio"": ""Precio no disponible"", ""titulo"": ""Casa Venta Carrasco 5 Dormitorios Con Piscina Climatizada Y Barbacoa""}",1,2025-09-03 12:59:41.867295+00:00,2025-09-04 16:17:37.597371+00:00
71,https://apartamento.mercadolibre.com.uy/MLU-727186118-duplex-de-2-dormitorios-en-carrasco-boating-en-construccion-id-6084-_JM,Dúplex De 2 Dormitorios En Carrasco Boating En Construcción Id 6084,,"{""url"": ""https://apartamento.mercadolibre.com.uy/MLU-727186118-duplex-de-2-dormitorios-en-carrasco-boating-en-construccion-id-6084-_JM"", ""precio"": ""Precio no disponible"", ""titulo"": ""Dúplex De 2 Dormitorios En Carrasco Boating En Construcción Id 6084""}",1,2025-09-03 12:59:39.037623+00:00,2025-09-04 16:17:37.617369+00:00
70,https://casa.mercadolibre.com.uy/MLU-652916113-venta-casa-3-dormitorios-en-carrasco-barrio-parques-xigna-_JM,Venta Casa 3 Dormitorios En Carrasco Barrio Parques - Xigna,,"{""url"": ""https://casa.mercadolibre.com.uy/MLU-652916113-venta-casa-3-dormitorios-en-carrasco-barrio-parques-xigna-_JM"", ""precio"": ""Precio no disponible"", ""titulo"": ""Venta Casa 3 Dormitorios En Carrasco Barrio Parques - Xigna""}",1,2025-09-03 12:59:36.212195+00:00,2025-09-04 16:17:37.633543+00:00
69,https://apartamento.mercadolibre.com.uy/MLU-845020608-semipisos-en-el-corazon-de-carrasco-3-dormitorios-garaje-doble-entrega-en-abril25-_JM,"Semipisos En El Corazón De Carrasco, 3 Dormitorios, Garaje Doble, Entrega En Abril/25",,"{""url"": ""https://apartamento.mercadolibre.com.uy/MLU-845020608-semipisos-en-el-corazon-de-carrasco-3-dormitorios-garaje-doble-entrega-en-abril25-_JM"", ""precio"": ""Precio no disponible"", ""titulo"": ""Semipisos En El Corazón De Carrasco, 3 Dormitorios, Garaje Doble, Entrega En Abril/25""}",1,2025-09-03 12:59:33.457846+00:00,2025-09-04 16:17:37.647714+00:00
68,https://casa.mercadolibre.com.uy/MLU-728140936-venta-de-casa-en-barrio-parques-9750-3-dormitorios-ref-cbr-1241-_JM,Venta De Casa En Barrio Parques 9750 3 Dormitorios  (ref: Cbr-1241),,"{""url"": ""https://casa.mercadolibre.com.uy/MLU-728140936-venta-de-casa-en-barrio-parques-9750-3-dormitorios-ref-cbr-1241-_JM"", ""precio"": ""Precio no disponible"", ""titulo"": ""Venta De Casa En Barrio Parques 9750 3 Dormitorios  (ref: Cbr-1241)""}",1,2025-09-03 12:59:29.225388+00:00,2025-09-04 16:17:37.656961+00:00
67,https://casa.mercadolibre.com.uy/MLU-757603860-alquiler-casa-a-estrenar-barrio-parques-_JM,Alquiler Casa A Estrenar Barrio Parques,,"{""url"": ""https://casa.mercadolibre.com.uy/MLU-757603860-alquiler-casa-a-estrenar-barrio-parques-_JM"", ""precio"": ""Precio no disponible"", ""titulo"": ""Alquiler Casa A Estrenar Barrio Parques""}",1,2025-09-03 12:59:26.403359+00:00,2025-09-04 16:17:37.670962+00:00
66,https://apartamento.mercadolibre.com.uy/MLU-751584168-apartamento-a-estrenar-de-3-dormitorios-en-carrasco-boating-torre-1-id-6084-_JM,Apartamento A Estrenar De 3 Dormitorios En Carrasco Boating Torre 1 Id 6084,,"{""url"": ""https://apartamento.mercadolibre.com.uy/MLU-751584168-apartamento-a-estrenar-de-3-dormitorios-en-carrasco-boating-torre-1-id-6084-_JM"", ""precio"": ""Precio no disponible"", ""titulo"": ""Apartamento A Estrenar De 3 Dormitorios En Carrasco Boating Torre 1 Id 6084""}",1,2025-09-03 12:59:23.400206+00:00,2025-09-04 16:17:37.684323+00:00
65,https://apartamento.mercadolibre.com.uy/MLU-734961070-apartamento-en-rambla-de-carrasco-_JM,Apartamento En Rambla De Carrasco,,"{""url"": ""https://apartamento.mercadolibre.com.uy/MLU-734961070-apartamento-en-rambla-de-carrasco-_JM"", ""precio"": ""Precio no disponible"", ""titulo"": ""Apartamento En Rambla De Carrasco""}",1,2025-09-03 12:59:20.612460+00:00,2025-09-04 16:17:37.698109+00:00
64,https://casa.mercadolibre.com.uy/MLU-826906558-casa-carrasco-sur-a-estrenar-_JM,Casa Carrasco Sur - A Estrenar,,"{""url"": ""https://casa.mercadolibre.com.uy/MLU-826906558-casa-carrasco-sur-a-estrenar-_JM"", ""precio"": ""Precio no disponible"", ""titulo"": ""Casa Carrasco Sur - A Estrenar""}",1,2025-09-03 12:59:17.619463+00:00,2025-09-04 16:17:37.706929+00:00
63,https://apartamento.mercadolibre.com.uy/MLU-740318450-venta-de-apartamento-en-barrio-privado-de-2-dormitorios-_JM,Venta De Apartamento En Barrio Privado De 2 Dormitorios,,"{""url"": ""https://apartamento.mercadolibre.com.uy/MLU-740318450-venta-de-apartamento-en-barrio-privado-de-2-dormitorios-_JM"", ""precio"": ""Precio no disponible"", ""titulo"": ""Venta De Apartamento En Barrio Privado De 2 Dormitorios""}",1,2025-09-03 12:59:14.831968+00:00,2025-09-04 16:17:37.716050+00:00
62,https://casa.mercadolibre.com.uy/MLU-652594805-venta-casa-de-tres-dormitorios-proximo-a-maximo-tajes-en-carrasco-norte-en-complejo-con-seguridad-gran-diseno-_JM,"Venta Casa De Tres Dormitorios Próximo A Maximo Tajes En Carrasco Norte, En Complejo Con Seguridad. Gran Diseño.",,"{""url"": ""https://casa.mercadolibre.com.uy/MLU-652594805-venta-casa-de-tres-dormitorios-proximo-a-maximo-tajes-en-carrasco-norte-en-complejo-con-seguridad-gran-diseno-_JM"", ""precio"": ""Precio no disponible"", ""titulo"": ""Venta Casa De Tres Dormitorios Próximo A Maximo Tajes En Carrasco Norte, En Complejo Con Seguridad. Gran Diseño.""}",1,2025-09-03 12:59:11.982359+00:00,2025-09-04 16:17:37.728326+00:00
61,https://casa.mercadolibre.com.uy/MLU-755821680-venta-casa-3-dormitorios-en-carrasco-barrio-parques-xigna-_JM,Venta Casa 3 Dormitorios En Carrasco Barrio Parques - Xigna,,"{""url"": ""https://casa.mercadolibre.com.uy/MLU-755821680-venta-casa-3-dormitorios-en-carrasco-barrio-parques-xigna-_JM"", ""precio"": ""Precio no disponible"", ""titulo"": ""Venta Casa 3 Dormitorios En Carrasco Barrio Parques - Xigna""}",1,2025-09-03 12:59:08.847885+00:00,2025-09-04 16:17:37.728326+00:00
60,https://apartamento.mercadolibre.com.uy/MLU-708580170-apartamento-a-estrenar-en-rambla-de-carrasco-id-3935a-_JM,Apartamento A Estrenar En Rambla De Carrasco - Id 3935a,,"{""url"": ""https://apartamento.mercadolibre.com.uy/MLU-708580170-apartamento-a-estrenar-en-rambla-de-carrasco-id-3935a-_JM"", ""precio"": ""Precio no disponible"", ""titulo"": ""Apartamento A Estrenar En Rambla De Carrasco - Id 3935a""}",1,2025-09-03 12:59:05.233206+00:00,2025-09-04 16:17:37.745295+00:00
59,https://casa.mercadolibre.com.uy/MLU-783564770-venta-casa-5-dormitorios-en-carrasco-centrico-ideal-para-empresas-excelente-ubicacion-ref-sbs-197-_JM,"Venta Casa 5 Dormitorios En Carrasco Centrico. Ideal Para Empresas, Excelente Ubicacion. (ref: Sbs-197)",,"{""url"": ""https://casa.mercadolibre.com.uy/MLU-783564770-venta-casa-5-dormitorios-en-carrasco-centrico-ideal-para-empresas-excelente-ubicacion-ref-sbs-197-_JM"", ""precio"": ""Precio no disponible"", ""titulo"": ""Venta Casa 5 Dormitorios En Carrasco Centrico. Ideal Para Empresas, Excelente Ubicacion. (ref: Sbs-197)""}",1,2025-09-03 12:59:02.389265+00:00,2025-09-04 16:17:37.766866+00:00
58,https://apartamento.mercadolibre.com.uy/MLU-727186174-villacasa-de-3-pisos-con-4-dormitorios-en-carrasco-boating-en-construccion-_JM,Villa/casa De 3 Pisos Con 4 Dormitorios En Carrasco Boating En Construcción,,"{""url"": ""https://apartamento.mercadolibre.com.uy/MLU-727186174-villacasa-de-3-pisos-con-4-dormitorios-en-carrasco-boating-en-construccion-_JM"", ""precio"": ""Precio no disponible"", ""titulo"": ""Villa/casa De 3 Pisos Con 4 Dormitorios En Carrasco Boating En Construcción""}",1,2025-09-03 12:58:59.612303+00:00,2025-09-04 16:17:37.777583+00:00
57,https://casa.mercadolibre.com.uy/MLU-652800317-venta-casa-3-dormitorios-en-carrasco-barrio-parques-xigna-_JM,Venta Casa 3 Dormitorios En Carrasco Barrio Parques - Xigna,,"{""url"": ""https://casa.mercadolibre.com.uy/MLU-652800317-venta-casa-3-dormitorios-en-carrasco-barrio-parques-xigna-_JM"", ""precio"": ""Precio no disponible"", ""titulo"": ""Venta Casa 3 Dormitorios En Carrasco Barrio Parques - Xigna""}",1,2025-09-03 12:58:56.822364+00:00,2025-09-04 16:17:37.788482+00:00
